time	V(n002)
4.521545401249939e-02	4.307257e+00
4.526739541874939e-02	4.309690e+00
4.531933682499939e-02	4.311630e+00
4.537127823124939e-02	4.313128e+00
4.542321963749939e-02	4.314243e+00
4.547516104374939e-02	4.315032e+00
4.552710244999938e-02	4.315549e+00
4.557904385624938e-02	4.315846e+00
4.563098526249938e-02	4.315969e+00
4.568292666874938e-02	4.315960e+00
4.573486807499938e-02	4.315852e+00
4.578680948124938e-02	4.315671e+00
4.583875088749938e-02	4.315441e+00
4.589069229374938e-02	4.315176e+00
4.594263369999937e-02	4.314888e+00
4.598984201663815e-02	4.314614e+00
4.603369778790765e-02	4.314352e+00
4.607517626757637e-02	4.314100e+00
4.611484274803920e-02	4.313856e+00
4.615303128523300e-02	4.313620e+00
4.619010022118823e-02	4.313390e+00
4.622638876397529e-02	4.313165e+00
4.626224851305464e-02	4.312942e+00
4.629806809944528e-02	4.312718e+00
4.633428612703250e-02	4.312492e+00
4.637142024490758e-02	4.312261e+00
4.641377513118686e-02	4.311996e+00
4.646297277506162e-02	4.311689e+00
4.651491418131162e-02	4.311365e+00
4.656685558756161e-02	4.311041e+00
4.661879699381161e-02	4.310717e+00
4.667073840006161e-02	4.310393e+00
4.677462121256161e-02	4.309745e+00
4.704174844470446e-02	4.308079e+00
4.730887567684731e-02	4.306413e+00
4.757600290899016e-02	4.304749e+00
4.784313014113301e-02	4.303084e+00
4.811025737327587e-02	4.301421e+00
4.837738460541871e-02	4.299758e+00
4.864451183756156e-02	4.298096e+00
4.880033605631156e-02	4.297127e+00
4.895616027506156e-02	4.296158e+00
4.911198449381155e-02	4.295189e+00
4.926780871256155e-02	4.294221e+00
4.942363293131154e-02	4.293252e+00
4.957945715006154e-02	4.292284e+00
4.973528136881154e-02	4.291316e+00
4.999498840006153e-02	4.289703e+00
5.006177020809724e-02	4.289288e+00
5.012855201613296e-02	4.288874e+00
5.019533382416867e-02	4.288459e+00
5.026211563220438e-02	4.288045e+00
5.032889744024009e-02	4.287630e+00
5.039567924827581e-02	4.287216e+00
5.046246105631152e-02	4.286801e+00
5.051440246256152e-02	4.286479e+00
5.070732768577580e-02	4.285282e+00
5.090025290899008e-02	4.284086e+00
5.109317813220436e-02	4.282890e+00
5.128610335541864e-02	4.281694e+00
5.147902857863292e-02	4.280499e+00
5.167195380184721e-02	4.279303e+00
5.186487902506148e-02	4.278109e+00
5.204296384649005e-02	4.277006e+00
5.222104866791862e-02	4.275904e+00
5.239913348934718e-02	4.274802e+00
5.257721831077575e-02	4.273700e+00
5.275530313220432e-02	4.272599e+00
5.293338795363289e-02	4.271497e+00
5.311147277506145e-02	4.270396e+00
5.316341418131145e-02	4.270075e+00
5.318800000000000e-02	4.269924e+00
